Tweet_clean,HS,Abusive,HS_Weak,HS_Moderate,HS_Strong,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
eror jo kampang kemarin,1,1,1,0,0,1,0,0,0,0,0,1
nsssst bacot,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna balas pakai pantun xf xf xe xb banten bawa bekal cengkareng terbang blitar xf xf xe xb xf xf xe xb beli coklat dimakan pohon salam xf xf xe xb xf xf xe xb xf,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna kain kafan dipakai muslim bungkus mayat tradisi adat budaya yahudi yohanes mengambil mayat yesus mengafaninya kain lenan membubuhinya rempah rempah,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna marah umat gue pikirkan xf xf xf xf xf xf xf xf mati minum kencing onta,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pengguna pengguna pengguna biar daerah bandung berkembang pesat jatinangor sumedang sekitaran cengkareng berkembang daan mogot serpong kamal otomatis infrastruktur dibangun jar,0,0,0,0,0,0,0,0,0,0,0,0
jujur partai mewakili islam ppp habib saggaf al jufri ketua utama al khairat bersilaturahmi kediaman beliau menambah keyakinan semangat berjuang umat bangsa,0,0,0,0,0,0,0,0,0,0,0,0
pengguna gembrot opp mukanya bulat pipi offside lehernya wkwk uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
mbah saleh minuman keras oplosan pelarian warga akibat ekonomi sosiolog oi paulus wirutomo menyebut permasalahan ekonomi danâ,0,0,0,0,0,0,0,0,0,0,0,0
pengguna plonga plongo pah poh plonga plongo melaporkan ahlinya filsafah terdepan kedunguannya semoga hukum berat sebelah pengguna terbukti menistakan agama sih janda pengguna dituntut,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pengguna pengguna pengguna pengguna pengguna indonesia lenyap pujaan tolol ya pengikutnya tolol bencong anak bencong,1,1,0,1,0,0,1,0,0,0,1,0
badan eksekutif mahasiswa kampret tertawa besok xf xf xa xa xf xf xa xa xf xf xa xa xf xf xa xa xf xf xa xa xf xf xa xa xf xf xa xa xf xf xa xa xf xf xa xa uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
warga banjar sandang desa bangli baturiti sikap dukung pilihan kepala daerah bali damai tolak hoaks,0,0,0,0,0,0,0,0,0,0,0,0
pengguna maklum prof teriak mengenal kristen katolik tema gereja katolik amalkan pancasila bineka indonesia percaya dimanapun ditempatkan disitulah mengamalkan iman,0,0,0,0,0,0,0,0,0,0,0,0
ngentot diciumi dimanjakan ah idaman banget topnya uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna bedanya kepemilikan ri freeport maling perusahaan resmi izin syah rezim,0,0,0,0,0,0,0,0,0,0,0,0
pengguna konspirasi yahudi didalamnya tau,0,0,0,0,0,0,0,0,0,0,0,0
pengguna tai jijik markojay,0,1,0,0,0,0,0,0,0,0,0,0
indonesia negara hukum jokowi ubah indonesia negara kekuasaan makar jokowi lengserkan jokowi,1,0,0,0,1,1,0,0,0,0,0,1
pengguna dasar wkwk manusia homo,1,1,1,0,0,1,0,0,0,0,1,0
pengguna pengguna pengguna pengguna pengguna budaya yahudi yahudi agama abraham murni seiring jaman murni islam amp kristen islam makan babi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna najis mugholadoh pengguna,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pakai casio rin diameternya bulat bikin cungkring lupa serinya rusak,0,0,0,0,0,0,0,0,0,0,0,0
mabuk keingat mrebes mili cupu,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pengguna rakyat,1,0,0,1,0,0,1,0,0,0,0,1
coba prabowo level office boy perannya jokowi klaim turunkan uniform resource locator,1,0,0,0,1,1,0,0,0,0,0,1
bantu bagikan bro pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
pengguna alah kampret mengirim,0,1,0,0,0,0,0,0,0,0,0,0
insya allah pemimpin bersatu ulama ulama hanif indonesia berkah amin,0,0,0,0,0,0,0,0,0,0,0,0
pengguna jam an mu tidur ya mengganggu km malam jumat ngentot jumat malam ngentot dek nung uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
orang cina bebas sih mukidi keahlian cebong tukang tipu cebong goblok ketulungan plonga plongo mengakibatkan optimisme,1,1,0,1,0,0,1,0,1,0,0,0
pengguna pengguna terserah gue gue memaki cebong haha lucu banget cebong kafir nih sok iya ujuk data pintar mata cebong haha sadar keceplosan keterusan memaki agama,1,1,1,0,0,1,0,1,0,0,0,0
bioskop transisi ekonomi ala arab saudi,0,0,0,0,0,0,0,0,0,0,0,0
lihat orang sulit bisanya bantu lihat pas susah bantu mampus tai,1,1,1,0,0,1,0,0,0,0,0,1
pengguna adek ustad otaknya nangkring dengkul susah jalan dibantu amplop dibiarkan mengoceh utara kidul adik ustad memelihara jenggot bandot doyannya provokator bersantai diapa apakan adik ustad perutnya bun,1,1,1,0,0,1,0,0,0,1,0,0
eh anjing awas sih biru bawa orang back stage gue kepret pakai ahgabong bodoh,1,1,0,1,0,0,1,0,0,0,0,1
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna cocok diejek sontoloyo xf xf xf xf bom kampung kasih mati orang,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pengguna gubernur disambut presiden,0,0,0,0,0,0,0,0,0,0,0,0
pengguna ngentot,0,1,0,0,0,0,0,0,0,0,0,0
pengguna sekelas presiden paham aturan indonesia hancur,1,0,1,0,0,1,0,0,0,0,0,1
pengguna cindy ngewe,0,1,0,0,0,0,0,0,0,0,0,0
antek komunis teriak huuuu taufik ismail hafizhahullah uniform resource locator,1,0,0,1,0,0,1,0,1,0,0,0
momen kegiatan budaya direncanakan ribuan warga badui membanjiri kota serang,0,0,0,0,0,0,0,0,0,0,0,0
cacat anjir sinyal,0,1,0,0,0,0,0,0,0,0,0,0
xe xc xe xd memperhatikan warga pasar asing diam,0,0,0,0,0,0,0,0,0,0,0,0
xf xf xc xbtomohon pusat pembelajaran agama kristen katolik khusus berdoa meditasi bukit kasih suci indah tenang,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna kepentingan nasional berbicara ember berbicara data modal congor ludah nenek bunting,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pantat balita bopeng iya,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna menghadapi cebong santai mbak santai mengesalkan bikin cebong emosi xf xf xf xf,1,1,1,0,0,1,0,0,0,0,0,1
pengguna bravo pengguna buah jatuh pohonnya pohonnya buahnya pohonnya congor buruk buahnya,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna aneh pengguna komisi pemberantasan korupsi bubarkan ott maling rakyat,1,0,1,0,0,1,0,0,0,0,0,1
faktor alam kerawanan faktor non teknis pelemparan kakak melintas,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pemimpin amp berkualitas senantiasa mencari jalan penyelesaian kondusif rakyat bijak menggelak menyalahkan orang zaman ramai kalangan umatku orang munafik islam si,0,0,0,0,0,0,0,0,0,0,0,0
aparat sipil tentara nasional indonesia kepolisian republik indonesia rumah sediakan presiden jokowi april,0,0,0,0,0,0,0,0,0,0,0,0
gosip orang iri disebarkan orang bodoh diterima orang idiot xe xa uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna mohon dibantu saudara saudara ahmadiyah depok masjidnya disegel pemerintah daerah pemilihan presiden coblos jokowi,1,0,0,1,0,0,1,1,0,0,0,0
pengguna pengguna hehe menyanggupi debat gue dituduh cina tipikal bani kampret,1,1,0,1,0,0,1,0,0,0,0,1
pengguna dimanfaatkan politik rezim,0,0,0,0,0,0,0,0,0,0,0,0
pengguna jokowi agus harimurti yudhoyono lawan prabowo tau,1,0,1,0,0,1,0,0,0,0,0,1
pengguna pengguna pengguna ustad gim gim namanya lupa ujaran cebong kampret dihentikan semestinya dihentikan ujaran kafir dajjal xf xf xb xf xf xb xf xf,1,1,1,0,0,1,0,0,0,0,0,1
pengguna deh nangkring nangkring pohon ya susah bedakan kunti,0,0,0,0,0,0,0,0,0,0,0,0
burung dara terbang hulu burung nuri sayapnya biru satukan suara pemilihan pilih presiden mancing ikan malam ikan dimakan dicampur ketan ayo menangkan partai islam hancurkan partai setan allahu akbar,1,1,0,0,1,0,1,1,0,0,0,0
pengguna pengguna khalifah prof sunatullah pastinya tuhan malaikat iri hati setuju dinamakan iblis tugas manusia khalifatullah mengambil hikmah kebijaksanaan xf xf xc xf xf xc xf xf xc xf xf xf xf xf xf xf xf xf xf,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna dimana sistem pemilihan langsung incumbent diuntungkan jabatan presiden dibatasi dipimpin presiden,0,0,0,0,0,0,0,0,0,0,0,0
pernikahan kepala teknologi alam budaya lahir keturunan ternganga,0,0,0,0,0,0,0,0,0,0,0,0
ya allah sinyal axis geblek banget,1,1,0,1,0,0,1,0,0,0,0,1
pengguna tau ah berbicara onta,1,1,1,0,0,1,0,0,0,0,0,1
pengguna jempolnya kelebihan bacot,0,1,0,0,0,0,0,0,0,0,0,0
pengguna membela mencari pembelaan cari sensasi ya gua bangga belajar mata pelajaran doang anjing,1,1,1,0,0,1,0,0,0,0,0,1
besok besok budek salahkan pentagon,0,1,0,0,0,0,0,0,0,0,0,0
pengguna bawang putih orang kafir cina paham komunis awas bawang putihnya tar bikin negara indonesia,1,0,0,1,0,0,1,0,1,0,0,0
pengguna wkwk admin pengguna tolol kuadrat,1,1,1,0,0,1,0,0,0,0,0,1
bank badan usaha milik negara meminjam uang cina publik pemerintah pinjaman bangun infrastruktur memfasilitasi cina menguasai newmont perbuatan kongkalikong,0,0,0,0,0,0,0,0,0,0,0,0
jawa timur anti berita hoaks pilihan kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
kepikiran air mineral pagi diminum pas menyetir habiskan kebelet tai keburu imsak,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna weh gawat citranya anjing,0,1,0,0,0,0,0,0,0,0,0,0
pengguna apes antek orde ya sah sah mimpi orde,0,0,0,0,0,0,0,0,0,0,0,0
potensi lokasi pelajari daerah menoreh sabrang kidul purwosari girimulyo cocok bertanam salak pendongkrak ekonomi sehari,0,0,0,0,0,0,0,0,0,0,0,0
twit in english bermakna budget hot twit melayu bermakna sok kampung twit islam bermakna budget alim,0,0,0,0,0,0,0,0,0,0,0,0
pengguna mending bikin google borang takutnya ngerap diusili cowok bejat,0,0,0,0,0,0,0,0,0,0,0,0
pengguna alah tai kacang lupa kulitnya memaki jyp,0,1,0,0,0,0,0,0,0,0,0,0
pengguna munafik seok jin hyung cocok lembut,0,0,0,0,0,0,0,0,0,0,0,0
cinta buta cinta murni luhur dibutuhkan buta seandainya cinta menguasai dirimu pertimbangan,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna islam nusantara bedanya cebong nusantara,1,1,0,1,0,0,1,1,0,0,0,0
sadar bahasa kampret cebong sekian menebar bahasa sara kebencian kafir cina partai komunis indonesia,1,1,0,1,0,0,1,0,0,0,0,1
pengguna pengguna pengguna pengguna korup om partai demokrasi indonesia perjuangan skill terpendam nurl,1,0,0,1,0,0,1,0,0,0,0,1
aye senang banget foto kemesraan presiden jokowi ulama,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna belek onta xf xf xa berbicara gue xf xf xa xf xf xa,1,1,1,0,0,1,0,0,0,0,0,1
masuknya jokowi tokoh muslim berpengaruh dunia berdasarkan lembaga survei the muslim bukti perjuangan presiden umat muslim indonesia,0,0,0,0,0,0,0,0,0,0,0,0
ancuran tai burung hancuran tai burung,0,0,0,0,0,0,0,0,0,0,0,0
pengguna oh iya kayak trans papua bertahap selesai jokowi bilang terima kasih pemimpin selesai selesai presiden ya bilang terima kasih,0,0,0,0,0,0,0,0,0,0,0,0
presiden pengguna mestinya posisi minggu publikasi media nasional internasional rutin diadakan rangka mempromosikan asian games,0,0,0,0,0,0,0,0,0,0,0,0
mengerti puisi sih minggu pas menonton acara bentara budaya suka ya pas baca ya kali tau kasih referensi,0,0,0,0,0,0,0,0,0,0,0,0
jiun salah pilih taehyung bts idolanya tai beruntung banget fanboy jiun xf xf xf xf kesayangan ku xf xf xf xf,0,0,0,0,0,0,0,0,0,0,0,0
menyangka susilo bambang yudhoyono difitnah jokowi susilo bambang yudhoyono diktator kayak jokowi uniform resource locator,1,0,1,0,0,1,0,0,0,0,0,1
pengguna ogah mengajak pilih jokowi idiot,1,1,0,1,0,0,1,0,0,1,0,0
pengguna pengguna cacat otak dipelihara,1,1,1,0,0,1,0,0,0,1,0,0
pengguna pengguna pengguna matamu picek duit memaksa beli hutang release disiapkan bank koar bayar dana urusan dungu plus kocak diambil,1,1,1,0,0,1,0,0,0,1,0,0
laki laki memakai cincin tengkorak sepatu berwarna putih tahi lalat dagunya perempuan bermata sipit berambut manis senyumnya sederhana cinta bahagia,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pembeli menemukan barang dibeli gerai hauz sesuai cacat pembelian hauz menjamin pengembalian barang harga syarat ketentuan berlaku kunyuk kawan ikutan,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna sekolah agama merah ya sekolah kapar kafir barang made in saudi handphone cina kasihan gue hidup gila ya jokowi periode ahok bebas tuan guru bajang,1,1,1,0,0,1,0,0,0,0,0,1
pengguna banci kaleng,1,1,1,0,0,1,0,0,0,0,1,0
pengguna pengguna kampret apes dimata salah pakde jokowi pemerintahan prabowo dimata,1,1,1,0,0,1,0,0,0,0,0,1
hutang ribu triliun amp disengaja menambah utang rezim jokowi nasionalis pancasilais prediksi sengaja hancurkan negara kesatuan republik indonesia biar tergadai pertiwi terjual as,1,0,1,0,0,1,0,0,0,0,0,1
korban rezim komunis angka tanggung tanggung juta darah manusia tercecer paham menghalalkan,1,0,1,0,0,1,0,0,1,0,0,0
tren tren sepatu eeeeeeee tren me meee membentuk pasar pasar eee pameran,0,0,0,0,0,0,0,0,0,0,0,0
ahok jamban dibela aparat kristen cina kafir berani menghi uniform resource locator,1,1,0,1,0,0,1,1,0,0,0,0
orangnya amien sih tua belah agama hak sayangnya otak maling teriak maling resmi ditahan komisi pemberantasan korupsi,1,1,1,0,0,1,0,0,0,0,0,1
pengguna mampus kunyuk,1,1,1,0,0,1,0,0,0,0,0,1
benowo budaya papua filosofi konsep bendera merah putih bendera indonesia menyatukan belasan ribu pulau keberagaman budaya indonesia,0,0,0,0,0,0,0,0,0,0,0,0
vivo grand launch disiarkan langsung candi borobudur stasiun televisi nasional saksi perpaduan sempurna teknologi mutakhir budaya fashion maret jam malam pengguna,0,0,0,0,0,0,0,0,0,0,0,0
tionghoa kayak putus sekolah kebanyakan dugem,1,0,0,1,0,0,1,0,1,0,0,0
pengguna pengguna ya mundur pengguna membunuh juta rakyat perlahan,1,0,1,0,0,1,0,0,0,0,0,1
gubernur jawa timur perbaikan jembatan widang selesai lebaran,0,0,0,0,0,0,0,0,0,0,0,0
pengguna goblok goblokan pagi,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna anceman kayak banci jancuk,1,1,1,0,0,1,0,0,0,0,1,0
awak berdoa sih setya novanto cape mati mudah mudahan setya novanto mati banda uniform resource locator,1,0,1,0,0,1,0,0,0,0,0,1
jujur menabikan muhammad catut nama tuhan legalkan kejahatannya lukman,1,0,0,1,0,0,1,1,0,0,0,0
gue trauma beli pulsa kesedot mulu bangsat tri indosat kayaknya xf xf xad,1,1,0,1,0,0,1,0,0,0,0,1
ulama memiliki kedalaman ilmu menyikapi masyarakatnya kasih sayang mari muliakan,0,0,0,0,0,0,0,0,0,0,0,0
pengguna menulis sportivitas salah sportivitas ahai banci kaleng kena goreng memalukan sih gembel warung internet xf xf xf xf xa xa xf xf xf xf,1,1,1,0,0,1,0,0,0,0,1,0
capai presiden jokowi tinjau progres pembangunan bandara kertajati,0,0,0,0,0,0,0,0,0,0,0,0
pengguna khawatirkan partai komunis indonesia teriak partai komunis indonesia,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna ya iyalah minion main md duo daddy md md fajar ardianto md md,0,0,0,0,0,0,0,0,0,0,0,0
pengguna tuntut golkar pecat setya novanto dewan perwakilan rakyat pembelanya pengguna pengguna mundur pimpinan malu,1,0,0,0,1,0,1,0,0,0,0,1
pengguna negara terjual hebatnya lek jokowi negara keteng kuasa pemerintah negara calon pegawai negeri sipil khususkan sinamata sipit memerkosa negara pengkhianat dasar partai komunis indonesia,1,1,1,0,0,1,0,0,1,0,0,0
pengguna bangsat banci xf xf,1,1,1,0,0,1,0,0,0,0,1,0
pengguna tertawa sipit duanya,0,0,0,0,0,0,0,0,0,0,0,0
pengguna eh jancuk dimana,0,1,0,0,0,0,0,0,0,0,0,0
pengguna baca berulang ulang mengerti gara gara libur goblok,0,1,0,0,0,0,0,0,0,0,0,0
xe xa xe xa berat kg xe xa ciri fisik langsing mata sipit hidung mancung,0,0,0,0,0,0,0,0,0,0,0,0
pengguna bu vero menemani ahok gubernur daerah khusus ibukota jakarta menjalani sidang penistaan agama ketabahan beliau sungguh kepribadian teguh,0,0,0,0,0,0,0,0,0,0,0,0
pengguna ahok nista islam korban politik keji anak bangsa prestasi dimatikan goblok coba,1,1,1,0,0,1,0,0,0,0,0,1
pengguna cebong kebanyakan istilah hasilnya,1,1,0,1,0,0,1,0,0,0,0,1
well bertahun hidup dunia bergaul orang haha nyaman bicara warna kulit mata sipit mama orang sunda asli menikah papa keturunan orang cina,0,0,0,0,0,0,0,0,0,0,0,0
pengguna bangkai kapal mengganggu ekosistem sampah biota laut ikan ilmu ya,0,0,0,0,0,0,0,0,0,0,0,0
sukses pengguna sukses prestasi sukses administrasi sukses pelaksanaan sukses ekonomi sukses warisan kebanggaan generasi cc pengguna pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
pengguna speaker parlemen hutan rimba speaker ungka ahli berhormat kepala monyet party beruk nyanyuk kera makan parlemen malaysia umnobn parlemen hutan rimba taman negara,1,1,0,1,0,0,1,0,0,0,0,1
hobi berutang jual aset sibuk urusan jual isu radikal impor hasil tani ternak impor tenaga kerja asing amnesia pura lupa rakyat plonga plongo rupiah ribu miskin xf xf xa xf xf,1,1,1,0,0,1,0,0,0,0,0,1
pengguna demo komisi pemberantasan korupsi bawa pasukan nasi bungkus biar memalukan xf xf xf xf xf xf,0,0,0,0,0,0,0,0,0,0,0,0
halaqah amp silaturahmi ulama lampung penyerahan mandat calon wakil presiden pengguna pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
buta hati buta mata ok,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna untungnya gereja katolik denial kebobrokan mereformasi gereja xf xf xd,0,0,0,0,0,0,0,0,0,0,0,0
isis al qaedah aliran khawarij bahaya laten islam umat islam,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna kebanyakan minum kencing onta nih,1,1,1,0,0,1,0,0,0,0,0,1
pengguna ketua komisi ih jokowi tolak penghapusan pilihan kepala daerah langsung ketua komisi ih,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna bilang berbicara umat beragama bodoh bilang umat islam logika goblok bilang kitab suci parah menghina agama,1,1,1,0,0,1,0,0,0,0,0,1
pengguna bacot ngentot pulsa doang teman biar merantau orang kenal wkwk,1,1,1,0,0,1,0,0,0,0,0,1
pengguna balasnya banget ih sih pecun gerak cepat ah,1,1,1,0,0,1,0,0,0,0,1,0
pengguna pengguna kelam sinting bilang culture ditiru membuka luka menista xe xa maksud appreciate budaya sure gue habis pikir gue blok orang,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna ferdinan pintar jaga congor sok jagoan lawan jokowi teman lihat serang kayak orang bego kubilang jabatan diisi ruhut tumpul otak kakak,1,1,1,0,0,1,0,0,0,0,0,1
ayo buang alquran kitab sampah pengguna pengguna pengguna pengguna pengguna pengguna,1,1,0,0,1,0,1,1,0,0,0,0
biografi kh kholilurrahman cicit syaikhona kholil bangkalan madura biografi kh kholilurrahman kenal kh kholilurrahman ra lilur dipanggil ulama didatangi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna mata sipit dibilang kayak korea pas dibilang salah member snsd xf xf xa xa,0,0,0,0,0,0,0,0,0,0,0,0
gus mus bersikap santai pengguna pengguna gus yasin menanggapi serangan isu penistaan agama,0,0,0,0,0,0,0,0,0,0,0,0
pengguna barakallah dukung,1,0,0,0,1,0,1,0,0,0,0,1
pengguna pengguna haha mantap intinya ngentot,0,1,0,0,0,0,0,0,0,0,0,0
pengguna wkwk wkwk yerin kotaro sipit pengasuhnya ya,0,0,0,0,0,0,0,0,0,0,0,0
pengguna salah cebong,1,1,0,1,0,0,1,0,0,0,0,1
rekam jejak pengguna pendidikan formal fakultas ekonomi universitas gajah mada,0,0,0,0,0,0,0,0,0,0,0,0
pengguna ngentot nurl,0,1,0,0,0,0,0,0,0,0,0,0
orang gendut kontolnya mitos fakta fetish latex uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
ulama jawa barat dukung presiden joko widodo pemilihan presiden pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
pengguna betapa tubuh indonesia terkepung tersandera tubuh disasar rezim mengukuhkan kekuasaan mempengaruhi sistem,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna jokowi tommy ri amp ri cebong bunuh xf xf xf xf xf xf,1,1,0,1,0,0,1,0,0,0,0,1
xc xalihat watak jenderal moeldoko terbaca beliau dunia bisnis moeldoko bekas panglima tentara nasional indonesia ahok pengusaha konglomerat tionghoa baret penghargaan warga tentara nasional indonesia je,0,0,0,0,0,0,0,0,0,0,0,0
lengserkan nih orang dasarnya pengecut jokowi,1,0,1,0,0,1,0,0,0,0,0,1
pengguna pengguna pengguna pengguna namanya pembelian investasi dananya equity modal debt utang bank menyediakan pinjaman degan bunga competitive milik asing kepemilikan milik indonesia,0,0,0,0,0,0,0,0,0,0,0,0
presiden pengguna tahan uji tahan banting tawakal berserah allah berusaha berikhtiar pesimisme apapun,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna nor azam azam gila haha,0,1,0,0,0,0,0,0,0,0,0,0
pengguna ah xinwen sial lesbi my tipikal of my girl banget,0,1,0,0,0,0,0,0,0,0,0,0
populerb prabowo jadikan isu rohingya tekan pemerintah uniform resource locator uniform resource locator,1,0,1,0,0,1,0,0,0,0,0,1
pengguna pengguna serius umat katolik renaissance xf xf,0,0,0,0,0,0,0,0,0,0,0,0
pengguna memilih main rusia turki cina sih tax heaven alias angkat lightstick mu kawan sayidan jalanan tuangkan air kedamaian,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna maklum ya diriku noob dibalas han,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna ahok sosok komplit hatinya busuk ucapannya menjijikkan perbuatannya kalah berengsek menista xe xa,1,1,1,0,0,1,0,0,0,0,0,1
pengguna ngewe ayo dikasih,0,0,0,0,0,0,0,0,0,0,0,0
fiktif fiksi,0,0,0,0,0,0,0,0,0,0,0,0
ahok korban rezim turunkan jokowi,1,0,0,0,1,1,0,0,0,0,0,1
pengguna teman kayak lesbi alasannya sadar jalan pilih depannya main xc xb sembuh,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengkhianat negara kesatuan republik indonesia komplotan keputusan merugikan negara tenggelamkan komplotan moncong babi antek partai komunis indonesia,1,1,0,0,1,0,1,0,1,0,0,0
umat islam tertekan indikasi tertekan susah bangun rumah ibadah dilarang kegiatan keagamaan rumah kena persekusi kegiatan organisasi keagamaan umat islam indonesia meng,0,0,0,0,0,0,0,0,0,0,0,0
